ILS,LANDKREIS,GEMEINDE,ORTSTEIL,lat,lon,Örtlich zust. Bergwacht,Einsatzleitbereich,,,Örtl. zust Bereitschaft:,Einsatzleitbereich,
ILS Passau,Passau Land,Bad Füssing,Voglöd - Bad Füssing,48.37511, 13.36873,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Weidach - Bad Füssing,48.36605, 13.33610,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Wendlmuth - Bad Füssing,48.32240, 13.23014,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Wies - Bad Füssing,,,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Würding - Bad Füssing,48.35327, 13.34963,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Zieglöd - Bad Füssing,48.36564, 13.32541,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Zwicklarn - Bad Füssing,48.36894, 13.32233,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Adlmörting - Bad Griesbach i. Rottal,48.47934, 13.22227,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Afham - Bad Griesbach i. Rottal,48.42823, 13.21456,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Aicha - Bad Griesbach i. Rottal,48.51922, 13.20035,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Aicha i.Tal - Bad Griesbach i. Rottal,48.42976, 13.15972,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Amsham - Bad Griesbach i. Rottal,48.45172, 13.16610,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Au - Bad Griesbach i. Rottal,48.52839, 13.19354,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Aunham - Bad Griesbach i. Rottal,48.43445, 13.20075,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Bad Griesbach i.Rottal - Bad Griesbach i. Rottal,48.45187, 13.19313,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Bad Griesbach-Therme - Bad Griesbach i. Rottal,48.42869, 13.18820,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Baumgarten - Bad Griesbach i. Rottal,48.43172, 13.21899,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Birchau - Bad Griesbach i. Rottal,48.48138, 13.23580,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Breitenloh - Bad Griesbach i. Rottal,48.52255, 13.21504,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Brennberg - Bad Griesbach i. Rottal,48.45993, 13.18571,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Brimsmaier - Bad Griesbach i. Rottal,48.43376, 13.21771,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Buchet - Bad Griesbach i. Rottal,48.46863, 13.13496,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Churfürst - Bad Griesbach i. Rottal,48.46328, 13.20666,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Dobl - Bad Griesbach i. Rottal,48.47167, 13.21344,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Eckartsöd - Bad Griesbach i. Rottal,48.50711, 13.21985,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Eden - Bad Griesbach i. Rottal,48.44516, 13.18344,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Edengrub - Bad Griesbach i. Rottal,48.43905, 13.21854,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Edt - Bad Griesbach i. Rottal,48.47740, 13.23634,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Einöden - Bad Griesbach i. Rottal,48.46377, 13.12882,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Endham - Bad Griesbach i. Rottal,48.51548, 13.19624,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Falkenöd - Bad Griesbach i. Rottal,48.47843, 13.23265,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Forsthub - Bad Griesbach i. Rottal,48.50336, 13.21527,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Forsting - Bad Griesbach i. Rottal,48.46714, 13.19192,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Förstl - Bad Griesbach i. Rottal,48.51740, 13.22673,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Freudenöd - Bad Griesbach i. Rottal,48.51437, 13.21889,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Fuchshub - Bad Griesbach i. Rottal,48.51235, 13.20365,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Furtner - Bad Griesbach i. Rottal,48.45630, 13.18523,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Geisberg - Bad Griesbach i. Rottal,48.43765, 13.21570,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Geisberg a.Wald - Bad Griesbach i. Rottal,48.46880, 13.20701,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Grieskirchen - Bad Griesbach i. Rottal,48.46322, 13.18889,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Großthann - Bad Griesbach i. Rottal,48.52284, 13.18778,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Großtrenk - Bad Griesbach i. Rottal,48.44375, 13.21936,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Griesbach i. Rottal,Haag - Bad Griesbach i. Rottal,48.45972, 13.16660,Passau / Haidmühle,Unterer Wald
